timestamp,price,total_volumes,Lag1,Lag2,Lag3,Lag4,Lag5,Direction
2023-06-06,19685.450394220527,118171001323.85266,20480.64875034988,20437.09321526646,20599.991009544952,20122.04926523826,20324.61145362952,Down
2023-06-07,20562.18416023445,104166635831.03609,19685.450394220527,20480.64875034988,20437.09321526646,20599.991009544952,20122.04926523826,Up
2023-06-08,19955.61827162484,92290669995.3826,20562.18416023445,19685.450394220527,20480.64875034988,20437.09321526646,20599.991009544952,Down
2023-06-09,19937.692596486784,52433520109.86471,19955.61827162484,20562.18416023445,19685.450394220527,20480.64875034988,20437.09321526646,Down
2023-06-10,19913.381034252143,55149894460.2559,19937.692596486784,19955.61827162484,20562.18416023445,19685.450394220527,20480.64875034988,Down
2023-06-11,18995.56596880502,448377226092.553,19913.381034252143,19937.692596486784,19955.61827162484,20562.18416023445,19685.450394220527,Down
2023-06-12,18962.147239846046,54468849595.29067,18995.56596880502,19913.381034252143,19937.692596486784,19955.61827162484,20562.18416023445,Down
2023-06-13,18861.737691257425,72861248677.85898,18962.147239846046,18995.56596880502,19913.381034252143,19937.692596486784,19955.61827162484,Down
2023-06-14,18560.7474089628,72658183445.79381,18861.737691257425,18962.147239846046,18995.56596880502,19913.381034252143,19937.692596486784,Down
2023-06-15,17678.49785732167,85952657377.2488,18560.7474089628,18861.737691257425,18962.147239846046,18995.56596880502,19913.381034252143,Down
2023-06-16,17658.144914354725,87848876148.4515,17678.49785732167,18560.7474089628,18861.737691257425,18962.147239846046,18995.56596880502,Down
2023-06-17,18283.70898684168,74661237484.98402,17658.144914354725,17678.49785732167,18560.7474089628,18861.737691257425,18962.147239846046,Up
2023-06-18,18390.18635570204,51767855027.09272,18283.70898684168,17658.144914354725,17678.49785732167,18560.7474089628,18861.737691257425,Up
2023-06-19,18304.413641298965,43488579437.64706,18390.18635570204,18283.70898684168,17658.144914354725,17678.49785732167,18560.7474089628,Down
2023-06-20,18637.420096146605,61999468945.01026,18304.413641298965,18390.18635570204,18283.70898684168,17658.144914354725,17678.49785732167,Up
2023-06-21,19311.41980178001,85222899798.71793,18637.420096146605,18304.413641298965,18390.18635570204,18283.70898684168,17658.144914354725,Up
2023-06-22,20159.115434974014,130937828754.16188,19311.41980178001,18637.420096146605,18304.413641298965,18390.18635570204,18283.70898684168,Up
2023-06-23,20036.326655154106,105220310155.32666,20159.115434974014,19311.41980178001,18637.420096146605,18304.413641298965,18390.18635570204,Down
2023-06-24,20273.731888816084,99724506859.90456,20036.326655154106,20159.115434974014,19311.41980178001,18637.420096146605,18304.413641298965,Up
2023-06-25,20096.330153960967,52400753389.9945,20273.731888816084,20036.326655154106,20159.115434974014,19311.41980178001,18637.420096146605,Down
2023-06-26,20364.556627697628,78962886194.88632,20096.330153960967,20273.731888816084,20036.326655154106,20159.115434974014,19311.41980178001,Up
2023-06-27,19949.91457526628,106124127207.8698,20364.556627697628,20096.330153960967,20273.731888816084,20036.326655154106,20159.115434974014,Down
2023-06-28,20278.619399276275,94487366094.4884,19949.91457526628,20364.556627697628,20096.330153960967,20273.731888816084,20036.326655154106,Up
2023-06-29,19701.876274301536,73504957997.03162,20278.619399276275,19949.91457526628,20364.556627697628,20096.330153960967,20273.731888816084,Down
2023-06-30,20137.00979580756,71808281433.73465,19701.876274301536,20278.619399276275,19949.91457526628,20364.556627697628,20096.330153960967,Up
2023-07-01,20875.8960351702,126238279365.55904,20137.00979580756,19701.876274301536,20278.619399276275,19949.91457526628,20364.556627697628,Up
2023-07-02,20773.586341201368,62211004797.08342,20875.8960351702,20137.00979580756,19701.876274301536,20278.619399276275,19949.91457526628,Down
2023-07-03,20870.34159766609,77521794643.06943,20773.586341201368,20875.8960351702,20137.00979580756,19701.876274301536,20278.619399276275,Up
2023-07-04,21192.24382866535,99304624798.98769,20870.34159766609,20773.586341201368,20875.8960351702,20137.00979580756,19701.876274301536,Up
2023-07-05,20967.64220637598,65677066252.93693,21192.24382866535,20870.34159766609,20773.586341201368,20875.8960351702,20137.00979580756,Down
2023-07-06,20926.71937099341,89610413614.82602,20967.64220637598,21192.24382866535,20870.34159766609,20773.586341201368,20875.8960351702,Down
2023-07-07,20285.1543422084,148071685635.8665,20926.71937099341,20967.64220637598,21192.24382866535,20870.34159766609,20773.586341201368,Down
2023-07-08,20228.25514549991,96066385488.4812,20285.1543422084,20926.71937099341,20967.64220637598,21192.24382866535,20870.34159766609,Down
2023-07-09,20180.022763397097,56534399954.04472,20228.25514549991,20285.1543422084,20926.71937099341,20967.64220637598,21192.24382866535,Down
2023-07-10,20262.114135325388,30086438523.560867,20180.022763397097,20228.25514549991,20285.1543422084,20926.71937099341,20967.64220637598,Up
2023-07-11,20178.26059420625,95531986510.17632,20262.114135325388,20180.022763397097,20228.25514549991,20285.1543422084,20926.71937099341,Down
2023-07-12,19995.04191548368,58657181971.358604,20178.26059420625,20262.114135325388,20180.022763397097,20228.25514549991,20285.1543422084,Down
2023-07-13,19428.840842055903,82752108278.60007,19995.04191548368,20178.26059420625,20262.114135325388,20180.022763397097,20228.25514549991,Down
2023-07-14,20440.5989223374,125028364744.91136,19428.840842055903,19995.04191548368,20178.26059420625,20262.114135325388,20180.022763397097,Up
2023-07-15,19716.614356903177,134068435628.76186,20440.5989223374,19428.840842055903,19995.04191548368,20178.26059420625,20262.114135325388,Down
2023-07-16,19761.01048400412,45329705749.46307,19716.614356903177,20440.5989223374,19428.840842055903,19995.04191548368,20178.26059420625,Up
2023-07-17,19686.56172602448,46596617923.75506,19761.01048400412,19716.614356903177,20440.5989223374,19428.840842055903,19995.04191548368,Down
2023-07-18,19587.82074578564,78722434726.1765,19686.56172602448,19761.01048400412,19716.614356903177,20440.5989223374,19428.840842055903,Down
2023-07-19,19369.410704965943,93115280955.55806,19587.82074578564,19686.56172602448,19761.01048400412,19716.614356903177,20440.5989223374,Down
2023-07-20,19411.855838668027,91396066648.16684,19369.410704965943,19587.82074578564,19686.56172602448,19761.01048400412,19716.614356903177,Up
2023-07-21,19569.16360974176,115946317884.81514,19411.855838668027,19369.410704965943,19587.82074578564,19686.56172602448,19761.01048400412,Up
2023-07-22,19648.6153205636,65545869365.368645,19569.16360974176,19411.855838668027,19369.410704965943,19587.82074578564,19686.56172602448,Up
2023-07-23,19319.74651610148,60684814700.13017,19648.6153205636,19569.16360974176,19411.855838668027,19369.410704965943,19587.82074578564,Down
2023-07-24,19668.69352631967,68053088681.32195,19319.74651610148,19648.6153205636,19569.16360974176,19411.855838668027,19369.410704965943,Up
2023-07-25,19261.72073227772,98249515206.286,19668.69352631967,19319.74651610148,19648.6153205636,19569.16360974176,19411.855838668027,Down
2023-07-26,19269.7801124579,44916977252.34201,19261.72073227772,19668.69352631967,19319.74651610148,19648.6153205636,19569.16360974176,Up
2023-07-27,19472.41860130232,76030732264.7882,19269.7801124579,19261.72073227772,19668.69352631967,19319.74651610148,19648.6153205636,Up
2023-07-28,19538.13316441436,69650084712.43488,19472.41860130232,19269.7801124579,19261.72073227772,19668.69352631967,19319.74651610148,Up
2023-07-29,19774.457854767912,50369956623.83675,19538.13316441436,19472.41860130232,19269.7801124579,19261.72073227772,19668.69352631967,Up
2023-07-30,19840.110082127405,31543312915.347588,19774.457854767912,19538.13316441436,19472.41860130232,19269.7801124579,19261.72073227772,Up
2023-07-31,19606.979646050346,60987474491.03643,19840.110082127405,19774.457854767912,19538.13316441436,19472.41860130232,19269.7801124579,Down
2023-08-01,19545.231773729927,64258069658.67879,19606.979646050346,19840.110082127405,19774.457854767912,19538.13316441436,19472.41860130232,Down
2023-08-02,19756.93467352619,95002318910.14178,19545.231773729927,19606.979646050346,19840.110082127405,19774.457854767912,19538.13316441436,Up
2023-08-03,19677.939757979937,87563588420.7475,19756.93467352619,19545.231773729927,19606.979646050346,19840.110082127405,19774.457854767912,Down
2023-08-04,19590.54739541027,63056901358.25179,19677.939757979937,19756.93467352619,19545.231773729927,19606.979646050346,19840.110082127405,Down
2023-08-05,19351.15335209075,65930464126.47344,19590.54739541027,19677.939757979937,19756.93467352619,19545.231773729927,19606.979646050346,Down
2023-08-06,19421.102446477227,31245603912.292503,19351.15335209075,19590.54739541027,19677.939757979937,19756.93467352619,19545.231773729927,Up
2023-08-07,19349.939571453564,31702327548.81964,19421.102446477227,19351.15335209075,19590.54739541027,19677.939757979937,19756.93467352619,Down
2023-08-08,19348.029462952283,81125233234.80412,19349.939571453564,19421.102446477227,19351.15335209075,19590.54739541027,19677.939757979937,Down
2023-08-09,19912.90801639582,80410256924.65356,19348.029462952283,19349.939571453564,19421.102446477227,19351.15335209075,19590.54739541027,Up
2023-08-10,19804.427090517795,64134523137.49565,19912.90801639582,19348.029462952283,19349.939571453564,19421.102446477227,19351.15335209075,Down
2023-08-11,19807.595050658423,39955331558.44667,19804.427090517795,19912.90801639582,19348.029462952283,19349.939571453564,19421.102446477227,Up
2023-08-12,19970.079695750705,39937272315.53215,19807.595050658423,19804.427090517795,19912.90801639582,19348.029462952283,19349.939571453564,Up
2023-08-13,19980.493124633747,23952598367.118114,19970.079695750705,19807.595050658423,19804.427090517795,19912.90801639582,19348.029462952283,Up
