Date,Price,Lag1,Lag2,Lag3,Lag4,Lag5,Direction
2019-01-11,1127,1319.0,1321.0,1333.0,1385.0,1378.0,Down
2019-01-12,1114,1127.0,1319.0,1321.0,1333.0,1385.0,Down
2019-01-13,1106,1114.0,1127.0,1319.0,1321.0,1333.0,Down
2019-01-14,1026,1106.0,1114.0,1127.0,1319.0,1321.0,Down
2019-01-15,1140,1026.0,1106.0,1114.0,1127.0,1319.0,Up
2019-01-16,1075,1140.0,1026.0,1106.0,1114.0,1127.0,Down
2019-01-17,1099,1075.0,1140.0,1026.0,1106.0,1114.0,Up
2019-01-18,1100,1099.0,1075.0,1140.0,1026.0,1106.0,Up
2019-01-19,1076,1100.0,1099.0,1075.0,1140.0,1026.0,Down
2019-01-20,1110,1076.0,1100.0,1099.0,1075.0,1140.0,Up
2019-01-21,1062,1110.0,1076.0,1100.0,1099.0,1075.0,Down
2019-01-22,1044,1062.0,1110.0,1076.0,1100.0,1099.0,Down
2019-01-23,1063,1044.0,1062.0,1110.0,1076.0,1100.0,Up
2019-01-24,1050,1063.0,1044.0,1062.0,1110.0,1076.0,Down
2019-01-25,1055,1050.0,1063.0,1044.0,1062.0,1110.0,Up
2019-01-26,1042,1055.0,1050.0,1063.0,1044.0,1062.0,Down
2019-01-27,1043,1042.0,1055.0,1050.0,1063.0,1044.0,Up
2019-01-28,1018,1043.0,1042.0,1055.0,1050.0,1063.0,Down
2019-01-29,954,1018.0,1043.0,1042.0,1055.0,1050.0,Down
2019-01-30,948,954.0,1018.0,1043.0,1042.0,1055.0,Down
2019-01-31,978,948.0,954.0,1018.0,1043.0,1042.0,Up
2019-02-01,962,978.0,948.0,954.0,1018.0,1043.0,Down
2019-02-02,969,962.0,978.0,948.0,954.0,1018.0,Up
2019-02-03,985,969.0,962.0,978.0,948.0,954.0,Up
2019-02-04,971,985.0,969.0,962.0,978.0,948.0,Down
2019-02-05,980,971.0,985.0,969.0,962.0,978.0,Up
2019-02-06,978,980.0,971.0,985.0,969.0,962.0,Down
2019-02-07,962,978.0,980.0,971.0,985.0,969.0,Down
2019-02-08,965,962.0,978.0,980.0,971.0,985.0,Up
2019-02-09,1107,965.0,962.0,978.0,980.0,971.0,Up
2019-02-10,1108,1107.0,965.0,962.0,978.0,980.0,Up
2019-02-11,1158,1108.0,1107.0,965.0,962.0,978.0,Up
2019-02-12,1126,1158.0,1108.0,1107.0,965.0,962.0,Down
2019-02-13,1134,1126.0,1158.0,1108.0,1107.0,965.0,Up
2019-02-14,1132,1134.0,1126.0,1158.0,1108.0,1107.0,Down
2019-02-15,1120,1132.0,1134.0,1126.0,1158.0,1108.0,Down
2019-02-16,1127,1120.0,1132.0,1134.0,1126.0,1158.0,Up
2019-02-17,1140,1127.0,1120.0,1132.0,1134.0,1126.0,Up
2019-02-18,1242,1140.0,1127.0,1120.0,1132.0,1134.0,Up
2019-02-19,1345,1242.0,1140.0,1127.0,1120.0,1132.0,Up
2019-02-20,1338,1345.0,1242.0,1140.0,1127.0,1120.0,Down
2019-02-21,1386,1338.0,1345.0,1242.0,1140.0,1127.0,Up
2019-02-22,1361,1386.0,1338.0,1345.0,1242.0,1140.0,Down
2019-02-23,1384,1361.0,1386.0,1338.0,1345.0,1242.0,Up
2019-02-24,1474,1384.0,1361.0,1386.0,1338.0,1345.0,Up
2019-02-25,1253,1474.0,1384.0,1361.0,1386.0,1338.0,Down
2019-02-26,1283,1253.0,1474.0,1384.0,1361.0,1386.0,Up
2019-02-27,1262,1283.0,1253.0,1474.0,1384.0,1361.0,Down
2019-02-28,1250,1262.0,1283.0,1253.0,1474.0,1384.0,Down
2019-03-01,1252,1250.0,1262.0,1283.0,1253.0,1474.0,Up
2019-03-02,1251,1252.0,1250.0,1262.0,1283.0,1253.0,Down
2019-03-03,1227,1251.0,1252.0,1250.0,1262.0,1283.0,Down
2019-03-04,1208,1227.0,1251.0,1252.0,1250.0,1262.0,Down
2019-03-05,1174,1208.0,1227.0,1251.0,1252.0,1250.0,Down
2019-03-06,1271,1174.0,1208.0,1227.0,1251.0,1252.0,Up
2019-03-07,1276,1271.0,1174.0,1208.0,1227.0,1251.0,Up
2019-03-08,1293,1276.0,1271.0,1174.0,1208.0,1227.0,Up
2019-03-09,1259,1293.0,1276.0,1271.0,1174.0,1208.0,Down
2019-03-10,1294,1259.0,1293.0,1276.0,1271.0,1174.0,Up
2019-03-11,1278,1294.0,1259.0,1293.0,1276.0,1271.0,Down
2019-03-12,1241,1278.0,1294.0,1259.0,1293.0,1276.0,Down
2019-03-13,1249,1241.0,1278.0,1294.0,1259.0,1293.0,Up
2019-03-14,1223,1249.0,1241.0,1278.0,1294.0,1259.0,Down
2019-03-15,1229,1223.0,1249.0,1241.0,1278.0,1294.0,Up
2019-03-16,1259,1229.0,1223.0,1249.0,1241.0,1278.0,Up
2019-03-17,1302,1259.0,1229.0,1223.0,1249.0,1241.0,Up
2019-03-18,1280,1302.0,1259.0,1229.0,1223.0,1249.0,Down
2019-03-19,1271,1280.0,1302.0,1259.0,1229.0,1223.0,Down
2019-03-20,1275,1271.0,1280.0,1302.0,1259.0,1229.0,Up
2019-03-21,1269,1275.0,1271.0,1280.0,1302.0,1259.0,Down
2019-03-22,1239,1269.0,1275.0,1271.0,1280.0,1302.0,Down
2019-03-23,1264,1239.0,1269.0,1275.0,1271.0,1280.0,Up
2019-03-24,1272,1264.0,1239.0,1269.0,1275.0,1271.0,Up
2019-03-25,1261,1272.0,1264.0,1239.0,1269.0,1275.0,Down
2019-03-26,1236,1261.0,1272.0,1264.0,1239.0,1269.0,Down
2019-03-27,1238,1236.0,1261.0,1272.0,1264.0,1239.0,Up
2019-03-28,1295,1238.0,1236.0,1261.0,1272.0,1264.0,Up
2019-03-29,1280,1295.0,1238.0,1236.0,1261.0,1272.0,Down
2019-03-30,1331,1280.0,1295.0,1238.0,1236.0,1261.0,Up
2019-03-31,1323,1331.0,1280.0,1295.0,1238.0,1236.0,Down
2019-04-01,1314,1323.0,1331.0,1280.0,1295.0,1238.0,Down
2019-04-02,1315,1314.0,1323.0,1331.0,1280.0,1295.0,Up
2019-04-03,1530,1315.0,1314.0,1323.0,1331.0,1280.0,Up
2019-04-04,1486,1530.0,1315.0,1314.0,1323.0,1331.0,Down
2019-04-05,1461,1486.0,1530.0,1315.0,1314.0,1323.0,Down
2019-04-06,1536,1461.0,1486.0,1530.0,1315.0,1314.0,Up
2019-04-07,1538,1536.0,1461.0,1486.0,1530.0,1315.0,Up
2019-04-08,1618,1538.0,1536.0,1461.0,1486.0,1530.0,Up
2019-04-09,1668,1618.0,1538.0,1536.0,1461.0,1486.0,Up
2019-04-10,1622,1668.0,1618.0,1538.0,1536.0,1461.0,Down
2019-04-11,1642,1622.0,1668.0,1618.0,1538.0,1536.0,Up
2019-04-12,1532,1642.0,1622.0,1668.0,1618.0,1538.0,Down
2019-04-13,1525,1532.0,1642.0,1622.0,1668.0,1618.0,Down
2019-04-14,1520,1525.0,1532.0,1642.0,1622.0,1668.0,Down
2019-04-15,1553,1520.0,1525.0,1532.0,1642.0,1622.0,Up
2019-04-16,1488,1553.0,1520.0,1525.0,1532.0,1642.0,Down
2019-04-17,1542,1488.0,1553.0,1520.0,1525.0,1532.0,Up
2019-04-18,1538,1542.0,1488.0,1553.0,1520.0,1525.0,Down
2019-04-19,1614,1538.0,1542.0,1488.0,1553.0,1520.0,Up
2019-04-20,1611,1614.0,1538.0,1542.0,1488.0,1553.0,Down
2019-04-21,1611,1611.0,1614.0,1538.0,1542.0,1488.0,Down
2019-04-22,1583,1611.0,1611.0,1614.0,1538.0,1542.0,Down
2019-04-23,1591,1583.0,1611.0,1611.0,1614.0,1538.0,Up
2019-04-24,1600,1591.0,1583.0,1611.0,1611.0,1614.0,Up
2019-04-25,1563,1600.0,1591.0,1583.0,1611.0,1611.0,Down
2019-04-26,1467,1563.0,1600.0,1591.0,1583.0,1611.0,Down
2019-04-27,1494,1467.0,1563.0,1600.0,1591.0,1583.0,Up
2019-04-28,1506,1494.0,1467.0,1563.0,1600.0,1591.0,Up
2019-04-29,1490,1506.0,1494.0,1467.0,1563.0,1600.0,Down
2019-04-30,1465,1490.0,1506.0,1494.0,1467.0,1563.0,Down
2019-05-01,1526,1465.0,1490.0,1506.0,1494.0,1467.0,Up
2019-05-02,1521,1526.0,1465.0,1490.0,1506.0,1494.0,Down
2019-05-03,1541,1521.0,1526.0,1465.0,1490.0,1506.0,Up
2019-05-04,1589,1541.0,1521.0,1526.0,1465.0,1490.0,Up
2019-05-05,1553,1589.0,1541.0,1521.0,1526.0,1465.0,Down
2019-05-06,1553,1553.0,1589.0,1541.0,1521.0,1526.0,Down
2019-05-07,1653,1553.0,1553.0,1589.0,1541.0,1521.0,Up
2019-05-08,1632,1653.0,1553.0,1553.0,1589.0,1541.0,Down
2019-05-09,1635,1632.0,1653.0,1553.0,1553.0,1589.0,Up
2019-05-10,1646,1635.0,1632.0,1653.0,1553.0,1553.0,Up
2019-05-11,1660,1646.0,1635.0,1632.0,1653.0,1553.0,Up
2019-05-12,1891,1660.0,1646.0,1635.0,1632.0,1653.0,Up
2019-05-13,1801,1891.0,1660.0,1646.0,1635.0,1632.0,Down
2019-05-14,1890,1801.0,1891.0,1660.0,1646.0,1635.0,Up
2019-05-15,2097,1890.0,1801.0,1891.0,1660.0,1646.0,Up
2019-05-16,2389,2097.0,1890.0,1801.0,1891.0,1660.0,Up
2019-05-17,2555,2389.0,2097.0,1890.0,1801.0,1891.0,Up
2019-05-18,2348,2555.0,2389.0,2097.0,1890.0,1801.0,Down
2019-05-19,2269,2348.0,2555.0,2389.0,2097.0,1890.0,Down
2019-05-20,2513,2269.0,2348.0,2555.0,2389.0,2097.0,Up
2019-05-21,2435,2513.0,2269.0,2348.0,2555.0,2389.0,Down
2019-05-22,2471,2435.0,2513.0,2269.0,2348.0,2555.0,Up
2019-05-23,2355,2471.0,2435.0,2513.0,2269.0,2348.0,Down
2019-05-24,2352,2355.0,2471.0,2435.0,2513.0,2269.0,Down
2019-05-25,2373,2352.0,2355.0,2471.0,2435.0,2513.0,Up
2019-05-26,2394,2373.0,2352.0,2355.0,2471.0,2435.0,Up
2019-05-27,2537,2394.0,2373.0,2352.0,2355.0,2471.0,Up
2019-05-28,2619,2537.0,2394.0,2373.0,2352.0,2355.0,Up
2019-05-29,2600,2619.0,2537.0,2394.0,2373.0,2352.0,Down
2019-05-30,2567,2600.0,2619.0,2537.0,2394.0,2373.0,Down
2019-05-31,2435,2567.0,2600.0,2619.0,2537.0,2394.0,Down
2019-06-01,2546,2435.0,2567.0,2600.0,2619.0,2537.0,Up
2019-06-02,2514,2546.0,2435.0,2567.0,2600.0,2619.0,Down
2019-06-03,2561,2514.0,2546.0,2435.0,2567.0,2600.0,Up
2019-06-04,2378,2561.0,2514.0,2546.0,2435.0,2567.0,Down
2019-06-05,2267,2378.0,2561.0,2514.0,2546.0,2435.0,Down
2019-06-06,2330,2267.0,2378.0,2561.0,2514.0,2546.0,Up
2019-06-07,2355,2330.0,2267.0,2378.0,2561.0,2514.0,Up
2019-06-08,2356,2355.0,2330.0,2267.0,2378.0,2561.0,Up
2019-06-09,2299,2356.0,2355.0,2330.0,2267.0,2378.0,Down
2019-06-10,2183,2299.0,2356.0,2355.0,2330.0,2267.0,Down
2019-06-11,2328,2183.0,2299.0,2356.0,2355.0,2330.0,Up
2019-06-12,2315,2328.0,2183.0,2299.0,2356.0,2355.0,Down
2019-06-13,2468,2315.0,2328.0,2183.0,2299.0,2356.0,Up
2019-06-14,2418,2468.0,2315.0,2328.0,2183.0,2299.0,Down
2019-06-15,2504,2418.0,2468.0,2315.0,2328.0,2183.0,Up
2019-06-16,2544,2504.0,2418.0,2468.0,2315.0,2328.0,Up
2019-06-17,2552,2544.0,2504.0,2418.0,2468.0,2315.0,Up
2019-06-18,2588,2552.0,2544.0,2504.0,2418.0,2468.0,Up
2019-06-19,2524,2588.0,2552.0,2544.0,2504.0,2418.0,Down
2019-06-20,2552,2524.0,2588.0,2552.0,2544.0,2504.0,Up
2019-06-21,2562,2552.0,2524.0,2588.0,2552.0,2544.0,Up
2019-06-22,2754,2562.0,2552.0,2524.0,2588.0,2552.0,Up
2019-06-23,2905,2754.0,2562.0,2552.0,2524.0,2588.0,Up
2019-06-24,2878,2905.0,2754.0,2562.0,2552.0,2524.0,Down
2019-06-25,2886,2878.0,2905.0,2754.0,2562.0,2552.0,Up
2019-06-26,2959,2886.0,2878.0,2905.0,2754.0,2562.0,Up
2019-06-27,3123,2959.0,2886.0,2878.0,2905.0,2754.0,Up
2019-06-28,2743,3123.0,2959.0,2886.0,2878.0,2905.0,Down
2019-06-29,2877,2743.0,3123.0,2959.0,2886.0,2878.0,Up
2019-06-30,2984,2877.0,2743.0,3123.0,2959.0,2886.0,Up
2019-07-01,2721,2984.0,2877.0,2743.0,3123.0,2959.0,Down
2019-07-02,2763,2721.0,2984.0,2877.0,2743.0,3123.0,Up
2019-07-03,2715,2763.0,2721.0,2984.0,2877.0,2743.0,Down
2019-07-04,2831,2715.0,2763.0,2721.0,2984.0,2877.0,Up
2019-07-05,2658,2831.0,2715.0,2763.0,2721.0,2984.0,Down
2019-07-06,2719,2658.0,2831.0,2715.0,2763.0,2721.0,Up
2019-07-07,2735,2719.0,2658.0,2831.0,2715.0,2763.0,Up
2019-07-08,2882,2735.0,2719.0,2658.0,2831.0,2715.0,Up
2019-07-09,2957,2882.0,2735.0,2719.0,2658.0,2831.0,Up
2019-07-10,2915,2957.0,2882.0,2735.0,2719.0,2658.0,Down
2019-07-11,2730,2915.0,2957.0,2882.0,2735.0,2719.0,Down
2019-07-12,2521,2730.0,2915.0,2957.0,2882.0,2735.0,Down
2019-07-13,2585,2521.0,2730.0,2915.0,2957.0,2882.0,Up
2019-07-14,2533,2585.0,2521.0,2730.0,2915.0,2957.0,Down
2019-07-15,2128,2533.0,2585.0,2521.0,2730.0,2915.0,Down
2019-07-16,2152,2128.0,2533.0,2585.0,2521.0,2730.0,Up
2019-07-17,1878,2152.0,2128.0,2533.0,2585.0,2521.0,Down
2019-07-18,1974,1878.0,2152.0,2128.0,2533.0,2585.0,Up
2019-07-19,2109,1974.0,1878.0,2152.0,2128.0,2533.0,Up
2019-07-20,2075,2109.0,1974.0,1878.0,2152.0,2128.0,Down
2019-07-21,2148,2075.0,2109.0,1974.0,1878.0,2152.0,Up
2019-07-22,2123,2148.0,2075.0,2109.0,1974.0,1878.0,Down
2019-07-23,2050,2123.0,2148.0,2075.0,2109.0,1974.0,Down
2019-07-24,2023,2050.0,2123.0,2148.0,2075.0,2109.0,Down
2019-07-25,2047,2023.0,2050.0,2123.0,2148.0,2075.0,Up
2019-07-26,2074,2047.0,2023.0,2050.0,2123.0,2148.0,Up
2019-07-27,2087,2074.0,2047.0,2023.0,2050.0,2123.0,Up
2019-07-28,1963,2087.0,2074.0,2047.0,2023.0,2050.0,Down
2019-07-29,2008,1963.0,2087.0,2074.0,2047.0,2023.0,Up
2019-07-30,2000,2008.0,1963.0,2087.0,2074.0,2047.0,Down
2019-07-31,2005,2000.0,2008.0,1963.0,2087.0,2074.0,Up
2019-08-01,2112,2005.0,2000.0,2008.0,1963.0,2087.0,Up
2019-08-02,2092,2112.0,2005.0,2000.0,2008.0,1963.0,Down
2019-08-03,2099,2092.0,2112.0,2005.0,2000.0,2008.0,Up
2019-08-04,2134,2099.0,2092.0,2112.0,2005.0,2000.0,Up
2019-08-05,2138,2134.0,2099.0,2092.0,2112.0,2005.0,Up
2019-08-06,2230,2138.0,2134.0,2099.0,2092.0,2112.0,Up
2019-08-07,2174,2230.0,2138.0,2134.0,2099.0,2092.0,Down
2019-08-08,2180,2174.0,2230.0,2138.0,2134.0,2099.0,Up
2019-08-09,2132,2180.0,2174.0,2230.0,2138.0,2134.0,Down
2019-08-10,2006,2132.0,2180.0,2174.0,2230.0,2138.0,Down
2019-08-11,1971,2006.0,2132.0,2180.0,2174.0,2230.0,Down
2019-08-12,2066,1971.0,2006.0,2132.0,2180.0,2174.0,Up
2019-08-13,2018,2066.0,1971.0,2006.0,2132.0,2180.0,Down
2019-08-14,1996,2018.0,2066.0,1971.0,2006.0,2132.0,Down
2019-08-15,1787,1996.0,2018.0,2066.0,1971.0,2006.0,Down
2019-08-16,1814,1787.0,1996.0,2018.0,2066.0,1971.0,Up
2019-08-17,1789,1814.0,1787.0,1996.0,2018.0,2066.0,Down
2019-08-18,1795,1789.0,1814.0,1787.0,1996.0,2018.0,Up
2019-08-19,1879,1795.0,1789.0,1814.0,1787.0,1996.0,Up
2019-08-20,1966,1879.0,1795.0,1789.0,1814.0,1787.0,Up
2019-08-21,1902,1966.0,1879.0,1795.0,1789.0,1814.0,Down
2019-08-22,1799,1902.0,1966.0,1879.0,1795.0,1789.0,Down
2019-08-23,1853,1799.0,1902.0,1966.0,1879.0,1795.0,Up
2019-08-24,1864,1853.0,1799.0,1902.0,1966.0,1879.0,Up
2019-08-25,1831,1864.0,1853.0,1799.0,1902.0,1966.0,Down
2019-08-26,1795,1831.0,1864.0,1853.0,1799.0,1902.0,Down
2019-08-27,1822,1795.0,1831.0,1864.0,1853.0,1799.0,Up
2019-08-28,1808,1822.0,1795.0,1831.0,1864.0,1853.0,Down
2019-08-29,1682,1808.0,1822.0,1795.0,1831.0,1864.0,Down
2019-08-30,1651,1682.0,1808.0,1822.0,1795.0,1831.0,Down
2019-08-31,1656,1651.0,1682.0,1808.0,1822.0,1795.0,Up
2019-09-01,1690,1656.0,1651.0,1682.0,1808.0,1822.0,Up
2019-09-02,1676,1690.0,1656.0,1651.0,1682.0,1808.0,Down
2019-09-03,1747,1676.0,1690.0,1656.0,1651.0,1682.0,Up
2019-09-04,1756,1747.0,1676.0,1690.0,1656.0,1651.0,Up
2019-09-05,1701,1756.0,1747.0,1676.0,1690.0,1656.0,Down
2019-09-06,1687,1701.0,1756.0,1747.0,1676.0,1690.0,Down
2019-09-07,1634,1687.0,1701.0,1756.0,1747.0,1676.0,Down
2019-09-08,1716,1634.0,1687.0,1701.0,1756.0,1747.0,Up
2019-09-09,1750,1716.0,1634.0,1687.0,1701.0,1756.0,Up
2019-09-10,1749,1750.0,1716.0,1634.0,1687.0,1701.0,Down
2019-09-11,1744,1749.0,1750.0,1716.0,1634.0,1687.0,Down
2019-09-12,1723,1744.0,1749.0,1750.0,1716.0,1634.0,Down
2019-09-13,1743,1723.0,1744.0,1749.0,1750.0,1716.0,Up
2019-09-14,1741,1743.0,1723.0,1744.0,1749.0,1750.0,Down
2019-09-15,1810,1741.0,1743.0,1723.0,1744.0,1749.0,Up
2019-09-16,1817,1810.0,1741.0,1743.0,1723.0,1744.0,Up
2019-09-17,1909,1817.0,1810.0,1741.0,1743.0,1723.0,Up
2019-09-18,2022,1909.0,1817.0,1810.0,1741.0,1743.0,Up
2019-09-19,2044,2022.0,1909.0,1817.0,1810.0,1741.0,Up
2019-09-20,2148,2044.0,2022.0,1909.0,1817.0,1810.0,Up
2019-09-21,2115,2148.0,2044.0,2022.0,1909.0,1817.0,Down
2019-09-22,2090,2115.0,2148.0,2044.0,2022.0,1909.0,Down
2019-09-23,2053,2090.0,2115.0,2148.0,2044.0,2022.0,Down
2019-09-24,1952,2053.0,2090.0,2115.0,2148.0,2044.0,Down
2019-09-25,1632,1952.0,2053.0,2090.0,2115.0,2148.0,Down
2019-09-26,1660,1632.0,1952.0,2053.0,2090.0,2115.0,Up
2019-09-27,1623,1660.0,1632.0,1952.0,2053.0,2090.0,Down
2019-09-28,1703,1623.0,1660.0,1632.0,1952.0,2053.0,Up
2019-09-29,1705,1703.0,1623.0,1660.0,1632.0,1952.0,Up
2019-09-30,1661,1705.0,1703.0,1623.0,1660.0,1632.0,Down
2019-10-01,1770,1661.0,1705.0,1703.0,1623.0,1660.0,Up
2019-10-02,1784,1770.0,1661.0,1705.0,1703.0,1623.0,Up
2019-10-03,1783,1784.0,1770.0,1661.0,1705.0,1703.0,Down
2019-10-04,1741,1783.0,1784.0,1770.0,1661.0,1705.0,Down
2019-10-05,1731,1741.0,1783.0,1784.0,1770.0,1661.0,Down
2019-10-06,1735,1731.0,1741.0,1783.0,1784.0,1770.0,Up
2019-10-07,1678,1735.0,1731.0,1741.0,1783.0,1784.0,Down
2019-10-08,1786,1678.0,1735.0,1731.0,1741.0,1783.0,Up
2019-10-09,1797,1786.0,1678.0,1735.0,1731.0,1741.0,Up
2019-10-10,1923,1797.0,1786.0,1678.0,1735.0,1731.0,Up
2019-10-11,1880,1923.0,1797.0,1786.0,1678.0,1735.0,Down
2019-10-12,1770,1880.0,1923.0,1797.0,1786.0,1678.0,Down
2019-10-13,1764,1770.0,1880.0,1923.0,1797.0,1786.0,Down
2019-10-14,1779,1764.0,1770.0,1880.0,1923.0,1797.0,Up
2019-10-15,1833,1779.0,1764.0,1770.0,1880.0,1923.0,Up
2019-10-16,1773,1833.0,1779.0,1764.0,1770.0,1880.0,Down
2019-10-17,1712,1773.0,1833.0,1779.0,1764.0,1770.0,Down
2019-10-18,1723,1712.0,1773.0,1833.0,1779.0,1764.0,Up
2019-10-19,1666,1723.0,1712.0,1773.0,1833.0,1779.0,Down
2019-10-20,1656,1666.0,1723.0,1712.0,1773.0,1833.0,Down
2019-10-21,1693,1656.0,1666.0,1723.0,1712.0,1773.0,Up
2019-10-22,1681,1693.0,1656.0,1666.0,1723.0,1712.0,Down
2019-10-23,1654,1681.0,1693.0,1656.0,1666.0,1723.0,Down
2019-10-24,1558,1654.0,1681.0,1693.0,1656.0,1666.0,Down
2019-10-25,1552,1558.0,1654.0,1681.0,1693.0,1656.0,Down
2019-10-26,1757,1552.0,1558.0,1654.0,1681.0,1693.0,Up
2019-10-27,1739,1757.0,1552.0,1558.0,1654.0,1681.0,Down
2019-10-28,1777,1739.0,1757.0,1552.0,1558.0,1654.0,Up
2019-10-29,1766,1777.0,1739.0,1757.0,1552.0,1558.0,Down
2019-10-30,1849,1766.0,1777.0,1739.0,1757.0,1552.0,Up
2019-10-31,1767,1849.0,1766.0,1777.0,1739.0,1757.0,Down
2019-11-01,1764,1767.0,1849.0,1766.0,1777.0,1739.0,Down
2019-11-02,1772,1764.0,1767.0,1849.0,1766.0,1777.0,Up
2019-11-03,1752,1772.0,1764.0,1767.0,1849.0,1766.0,Down
2019-11-04,1738,1752.0,1772.0,1764.0,1767.0,1849.0,Down
2019-11-05,1787,1738.0,1752.0,1772.0,1764.0,1767.0,Up
2019-11-06,1826,1787.0,1738.0,1752.0,1772.0,1764.0,Up
2019-11-07,1841,1826.0,1787.0,1738.0,1752.0,1772.0,Up
2019-11-08,1799,1841.0,1826.0,1787.0,1738.0,1752.0,Down
2019-11-09,1781,1799.0,1841.0,1826.0,1787.0,1738.0,Down
2019-11-10,1794,1781.0,1799.0,1841.0,1826.0,1787.0,Up
2019-11-11,1835,1794.0,1781.0,1799.0,1841.0,1826.0,Up
2019-11-12,1792,1835.0,1794.0,1781.0,1799.0,1841.0,Down
2019-11-13,1815,1792.0,1835.0,1794.0,1781.0,1799.0,Up
2019-11-14,1828,1815.0,1792.0,1835.0,1794.0,1781.0,Up
2019-11-15,1789,1828.0,1815.0,1792.0,1835.0,1794.0,Down
2019-11-16,1738,1789.0,1828.0,1815.0,1792.0,1835.0,Down
2019-11-17,1763,1738.0,1789.0,1828.0,1815.0,1792.0,Up
2019-11-18,1772,1763.0,1738.0,1789.0,1828.0,1815.0,Up
2019-11-19,1720,1772.0,1763.0,1738.0,1789.0,1828.0,Down
2019-11-20,1694,1720.0,1772.0,1763.0,1738.0,1789.0,Down
2019-11-21,1685,1694.0,1720.0,1772.0,1763.0,1738.0,Down
2019-11-22,1550,1685.0,1694.0,1720.0,1772.0,1763.0,Down
2019-11-23,1443,1550.0,1685.0,1694.0,1720.0,1772.0,Down
2019-11-24,1463,1443.0,1550.0,1685.0,1694.0,1720.0,Up
2019-11-25,1351,1463.0,1443.0,1550.0,1685.0,1694.0,Down
2019-11-26,1411,1351.0,1463.0,1443.0,1550.0,1685.0,Up
2019-11-27,1415,1411.0,1351.0,1463.0,1443.0,1550.0,Up
2019-11-28,1462,1415.0,1411.0,1351.0,1463.0,1443.0,Up
2019-11-29,1442,1462.0,1415.0,1411.0,1351.0,1463.0,Down
2019-11-30,1477,1442.0,1462.0,1415.0,1411.0,1351.0,Up
2019-12-01,1452,1477.0,1442.0,1462.0,1415.0,1411.0,Down
2019-12-02,1446,1452.0,1477.0,1442.0,1462.0,1415.0,Down
2019-12-03,1421,1446.0,1452.0,1477.0,1442.0,1462.0,Down
2019-12-04,1402,1421.0,1446.0,1452.0,1477.0,1442.0,Down
2019-12-05,1383,1402.0,1421.0,1446.0,1452.0,1477.0,Down
2019-12-06,1403,1383.0,1402.0,1421.0,1446.0,1452.0,Up
2019-12-07,1411,1403.0,1383.0,1402.0,1421.0,1446.0,Up
2019-12-08,1397,1411.0,1403.0,1383.0,1402.0,1421.0,Down
2019-12-09,1428,1397.0,1411.0,1403.0,1383.0,1402.0,Up
2019-12-10,1405,1428.0,1397.0,1411.0,1403.0,1383.0,Down
2019-12-11,1382,1405.0,1428.0,1397.0,1411.0,1403.0,Down
2019-12-12,1343,1382.0,1405.0,1428.0,1397.0,1411.0,Down
2019-12-13,1356,1343.0,1382.0,1405.0,1428.0,1397.0,Up
2019-12-14,1359,1356.0,1343.0,1382.0,1405.0,1428.0,Up
2019-12-15,1333,1359.0,1356.0,1343.0,1382.0,1405.0,Down
2019-12-16,1334,1333.0,1359.0,1356.0,1343.0,1382.0,Up
2019-12-17,1244,1334.0,1333.0,1359.0,1356.0,1343.0,Down
2019-12-18,1142,1244.0,1334.0,1333.0,1359.0,1356.0,Down
2019-12-19,1251,1142.0,1244.0,1334.0,1333.0,1359.0,Up
2019-12-20,1205,1251.0,1142.0,1244.0,1334.0,1333.0,Down
2019-12-21,1207,1205.0,1251.0,1142.0,1244.0,1334.0,Up
2019-12-22,1194,1207.0,1205.0,1251.0,1142.0,1244.0,Down
2019-12-23,1243,1194.0,1207.0,1205.0,1251.0,1142.0,Up
2019-12-24,1209,1243.0,1194.0,1207.0,1205.0,1251.0,Down
2019-12-25,1202,1209.0,1243.0,1194.0,1207.0,1205.0,Down
2019-12-26,1175,1202.0,1209.0,1243.0,1194.0,1207.0,Down
2019-12-27,1182,1175.0,1202.0,1209.0,1243.0,1194.0,Up
2019-12-28,1180,1182.0,1175.0,1202.0,1209.0,1243.0,Down
2019-12-29,1196,1180.0,1182.0,1175.0,1202.0,1209.0,Up
2019-12-30,1253,1196.0,1180.0,1182.0,1175.0,1202.0,Up
2019-12-31,1229,1253.0,1196.0,1180.0,1182.0,1175.0,Down
2020-01-01,1210,1229.0,1253.0,1196.0,1180.0,1182.0,Down
2020-01-02,1219,1210.0,1229.0,1253.0,1196.0,1180.0,Up
2020-01-03,1190,1219.0,1210.0,1229.0,1253.0,1196.0,Down
2020-01-04,1257,1190.0,1219.0,1210.0,1229.0,1253.0,Up
2020-01-05,1261,1257.0,1190.0,1219.0,1210.0,1229.0,Up
2020-01-06,1270,1261.0,1257.0,1190.0,1219.0,1210.0,Up
2020-01-07,1352,1270.0,1261.0,1257.0,1190.0,1219.0,Up
2020-01-08,1355,1352.0,1270.0,1261.0,1257.0,1190.0,Up
2020-01-09,1326,1355.0,1352.0,1270.0,1261.0,1257.0,Down
2020-01-10,1308,1326.0,1355.0,1352.0,1270.0,1261.0,Down
2020-01-11,1374,1308.0,1326.0,1355.0,1352.0,1270.0,Up
2020-01-12,1351,1374.0,1308.0,1326.0,1355.0,1352.0,Down
2020-01-13,1382,1351.0,1374.0,1308.0,1326.0,1355.0,Up
2020-01-14,1359,1382.0,1351.0,1374.0,1308.0,1326.0,Down
